Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jul 17, 2025 5:00 PM;Jul 17, 2025 6:00 PM;3721.28;1908.39;3185.13;13758.71;16919.63;97.46;0;9282.5;2316.75;3306.25;135.25;1502.75
Jul 17, 2025 6:00 PM;Jul 17, 2025 7:00 PM;3985.16;1854.01;2543.29;13099.26;10935.2;97.13;0;10176.5;4272.25;4372.25;197;1521.5
Jul 17, 2025 7:00 PM;Jul 17, 2025 8:00 PM;4288.31;1981.33;2124.13;11296.29;5309.67;96.31;0;10838.75;5444.25;5295.25;972.25;1494.5
Jul 17, 2025 8:00 PM;Jul 17, 2025 9:00 PM;4494.69;2016.89;1520.73;9467.25;1480.73;96.69;0;10857;5934;6029.5;3621.25;1500.75
Jul 17, 2025 9:00 PM;Jul 17, 2025 10:00 PM;4488.14;2013.44;1199.3;8095.57;122.75;97.8;0;10817.5;5968.25;6141;4267.75;1489.5
Jul 17, 2025 10:00 PM;Jul 17, 2025 11:00 PM;4353.41;2004.98;988.57;6960.6;19.58;97.05;0;10841;5972.25;6160.75;3214.25;1496
Jul 17, 2025 11:00 PM;Jul 18, 2025 12:00 AM;4116.55;1889.86;888.09;6190.88;9.61;98.8;0;10527.75;5947.5;6126.25;1336.75;1501
Jul 18, 2025 12:00 AM;Jul 18, 2025 1:00 AM;3857.57;1875.44;805.25;5211.03;9.12;98.15;0;10553;5861.75;5909.25;506.75;1465.25
Jul 18, 2025 1:00 AM;Jul 18, 2025 2:00 AM;3751.56;1837.2;710;4223;5.09;98.11;0;10485.5;5551.5;5786.75;288.5;1427.25
Jul 18, 2025 2:00 AM;Jul 18, 2025 3:00 AM;3713.28;1793.92;547.62;3315.34;5.67;98.56;0;10327.75;5199;5689;153;1442.25
Jul 18, 2025 3:00 AM;Jul 18, 2025 4:00 AM;3715.69;1841.31;357.38;2823.87;5.83;99.38;0;10419.5;5171.25;5675.75;219.25;1440
Jul 18, 2025 4:00 AM;Jul 18, 2025 5:00 AM;3779.05;1788.38;229.62;2306.7;6.24;99.68;0;10521.25;5507.25;5712.25;171.75;1443
Jul 18, 2025 5:00 AM;Jul 18, 2025 6:00 AM;3945.96;2001.6;176.18;1814.6;104.68;100.05;0;10639.5;5934;5908.75;939;1443.75
Jul 18, 2025 6:00 AM;Jul 18, 2025 7:00 AM;4227.13;2095.56;110.65;1382.81;1991.92;100.19;0;9771;5968.75;5976.25;2353.75;1439
Jul 18, 2025 7:00 AM;Jul 18, 2025 8:00 AM;4296.04;2021.19;101.22;926.4;6862.08;97.9;0;10566;5882.5;6158;2659.75;1460.75
Jul 18, 2025 8:00 AM;Jul 18, 2025 9:00 AM;4103.74;1941.39;80.93;546.09;14565.08;96.37;0;10591.25;5453.25;5945.75;1722.5;1445.5
Jul 18, 2025 9:00 AM;Jul 18, 2025 10:00 AM;3831.03;1893.45;30.65;375.26;22253.86;93.63;0;10338.75;4627;4310;279.25;1481.25
Jul 18, 2025 10:00 AM;Jul 18, 2025 11:00 AM;3650.52;1919.38;12.73;396.4;28571.7;94.16;0;9979.5;3983.25;3231;73;1507.75
Jul 18, 2025 11:00 AM;Jul 18, 2025 12:00 PM;3560.78;1809.73;4.97;480.07;32735.99;93.62;0;8882.25;3158.5;3001.25;27.75;1511.5
Jul 18, 2025 12:00 PM;Jul 18, 2025 1:00 PM;3484.36;1797.06;1.92;587.41;35452.24;92.74;0;7932.25;2375.25;2907;40;1491.25
Jul 18, 2025 1:00 PM;Jul 18, 2025 2:00 PM;3431.59;1818.86;3.16;633.76;36905.85;92.9;0;7484.25;2103;2777;73.5;1419.25
Jul 18, 2025 2:00 PM;Jul 18, 2025 3:00 PM;3422.25;1730.84;6.57;721.3;37014.54;92.9;0;7651.75;2039.5;2891;12.5;1385.75
Jul 18, 2025 3:00 PM;Jul 18, 2025 4:00 PM;3485.64;1628.46;12.21;1044.25;34060.66;92.27;0;7748.5;2237;2923;0.5;1393.75
Jul 18, 2025 4:00 PM;Jul 18, 2025 5:00 PM;3604.59;1883.69;5.93;1533.97;29683.37;92.03;0;8321;2890.25;2961.75;139;1380.75
Jul 18, 2025 5:00 PM;Jul 18, 2025 6:00 PM;3794.79;1731.95;18.02;1294.46;23978.63;92.26;0;9374.25;4081.75;4008.75;47.75;1380.25
Jul 18, 2025 6:00 PM;Jul 18, 2025 7:00 PM;4120.18;1817.88;17.23;950.08;16010.05;92.31;0;10293.5;5249.25;6651.25;918.25;1389.5
Jul 18, 2025 7:00 PM;Jul 18, 2025 8:00 PM;4473.48;1952.39;11.52;884.18;7598.42;92.16;0;10968;5758.75;7613;3745.5;1404.25
Jul 18, 2025 8:00 PM;Jul 18, 2025 9:00 PM;4630.95;1933.12;7.89;931.49;2093.47;92.84;0;10971.25;5934.5;7754.25;5151.5;1400.5
Jul 18, 2025 9:00 PM;Jul 18, 2025 10:00 PM;4604.12;1929.06;6.55;975.49;131.98;93.8;0;10986.75;5940.25;7721.25;4849.25;1405.5
Jul 18, 2025 10:00 PM;Jul 18, 2025 11:00 PM;4450.13;1954.68;30.55;1032.59;22.86;94.99;0;10970.75;5882;7689.75;4496.5;1417.25
Jul 18, 2025 11:00 PM;Jul 19, 2025 12:00 AM;4236.94;1922.57;69.64;1303.59;19.74;96.92;0;10356;5758.25;6674.75;4205.25;1419.25
Jul 19, 2025 12:00 AM;Jul 19, 2025 1:00 AM;4040.76;1667.5;60.67;1507.98;16.65;97.39;0;10107.25;5490.5;5517;2604.25;1543
Jul 19, 2025 1:00 AM;Jul 19, 2025 2:00 AM;3920.95;1784.4;83.5;1758.89;10.13;97.18;0;10082;5079.25;5101.25;1662;1578.5
Jul 19, 2025 2:00 AM;Jul 19, 2025 3:00 AM;3892.68;1871.7;213.97;2069.36;8.73;98.14;0;10021.25;4735;5168.5;785;1553
Jul 19, 2025 3:00 AM;Jul 19, 2025 4:00 AM;3864.46;1670.25;189.54;2312.44;5.25;98.52;0;10052.75;4698.5;4952.5;483;1547
Jul 19, 2025 4:00 AM;Jul 19, 2025 5:00 AM;3912.78;1648.7;152.75;2560.89;6.23;98.27;0;10028;4299.25;4574.75;143.75;1519.25
Jul 19, 2025 5:00 AM;Jul 19, 2025 6:00 AM;3996.19;1664.02;144.73;3234.72;213.51;98.58;0;9945.75;3584.5;4164.25;166.5;1471.25
Jul 19, 2025 6:00 AM;Jul 19, 2025 7:00 AM;4112.24;1701.38;164.69;3655.52;2946.88;98.18;0;9849.5;3043.75;3368;416.5;1485.5
Jul 19, 2025 7:00 AM;Jul 19, 2025 8:00 AM;4089.78;1640.22;218.91;3517.91;10142.74;96.95;0;8715.5;2376;3085.5;275.5;1478.25
Jul 19, 2025 8:00 AM;Jul 19, 2025 9:00 AM;3966.69;1644.75;261.15;2174.83;21134.07;95.94;0;6533;1218.75;2258.25;175;1487.75
Jul 19, 2025 9:00 AM;Jul 19, 2025 10:00 AM;3814.09;1642.89;341.99;1614.83;32191.7;94.2;0;3685.25;562.75;1706.25;59;1523
Jul 19, 2025 10:00 AM;Jul 19, 2025 11:00 AM;3615.55;1562.03;362.03;1989.52;40404.35;93.36;0;3326;559.5;1569.75;22;1465.25
Jul 19, 2025 11:00 AM;Jul 19, 2025 12:00 PM;3497.41;1536.68;417.56;2434.68;45071.93;90.24;0;3528.25;577.5;1551;27.25;1464.25
Jul 19, 2025 12:00 PM;Jul 19, 2025 1:00 PM;3424.84;1615.99;370.8;2931.18;46733.24;89.53;0;3470.75;602.25;1575;24.75;1441.75
Jul 19, 2025 1:00 PM;Jul 19, 2025 2:00 PM;3383.61;1660.46;405.08;3565.78;45874.1;87.76;0;3474.25;537.5;1581;3;1452.5
Jul 19, 2025 2:00 PM;Jul 19, 2025 3:00 PM;3357.34;1549.06;889.38;4344.3;43008.21;73.94;0;3494.75;548.75;1545.5;1.75;1432.75
Jul 19, 2025 3:00 PM;Jul 19, 2025 4:00 PM;3386.37;1552.6;1414.15;5478.43;37458.05;72.4;0;3519.5;585.75;1554.75;1;1412.25
Jul 19, 2025 4:00 PM;Jul 19, 2025 5:00 PM;3521.08;1560.79;1867.26;6843.85;29650.8;82.7;0;3876;601.25;1606.75;5.5;1390.75
Jul 19, 2025 5:00 PM;Jul 19, 2025 6:00 PM;3685.46;1735.25;1781.23;7048.47;21113.98;84.25;0;5586.5;746.75;1916.5;357.75;1402.25
Jul 19, 2025 6:00 PM;Jul 19, 2025 7:00 PM;3973.32;1814.5;1739.09;6737.03;12596.2;76;0;6950.25;980;2283;2158.75;1389.5
Jul 19, 2025 7:00 PM;Jul 19, 2025 8:00 PM;4301.86;2008.17;2160.06;6657.13;5661.09;77.47;0;7115.75;1370;2715.75;4870.5;1406.5
Jul 19, 2025 8:00 PM;Jul 19, 2025 9:00 PM;4417.7;2039.37;2624.68;7430.93;1581.64;79.84;0;6792.5;1975.25;3127.5;5259;1454.25
Jul 19, 2025 9:00 PM;Jul 19, 2025 10:00 PM;4430.44;2099.69;3288.9;9856.41;90.8;82.07;0;6709;2183.75;3677.5;4537.5;1462.5
Jul 19, 2025 10:00 PM;Jul 19, 2025 11:00 PM;4271.09;1777.88;4255.23;11932.85;15.19;81.02;0;6488;2086.5;4053.5;2561.25;1472.5
Jul 19, 2025 11:00 PM;Jul 20, 2025 12:00 AM;4076.67;1697.26;4688.65;12502.76;9.1;79.34;0;6429.5;1994.75;4524.25;1510;1483
Jul 20, 2025 12:00 AM;Jul 20, 2025 1:00 AM;3914.5;1711.73;5365.96;12282.04;15.26;80.09;0;6617.25;1671.75;3753.5;1318;1521.5
Jul 20, 2025 1:00 AM;Jul 20, 2025 2:00 AM;3843.23;1631.07;5343.68;11036.72;5.35;81.74;0;6426.75;1212.75;3240.25;231.25;1538.25
Jul 20, 2025 2:00 AM;Jul 20, 2025 3:00 AM;3827.6;1712.22;5221.82;9641.68;5.65;82.63;0;6682;1208.5;2864.5;509;1545.25
Jul 20, 2025 3:00 AM;Jul 20, 2025 4:00 AM;3829.52;1639.06;4625.16;8321.7;6.64;82.78;0;7114;1203;2600.25;272.25;1528.25
Jul 20, 2025 4:00 AM;Jul 20, 2025 5:00 AM;3873.33;1659.44;3562.9;7287.35;6.71;82.89;0;7118;1200;2456;105.75;1541
Jul 20, 2025 5:00 AM;Jul 20, 2025 6:00 AM;3955.74;1667.21;2718.62;7093.88;230.55;83.09;0;7103.5;1192.25;2482.75;224.75;1543
Jul 20, 2025 6:00 AM;Jul 20, 2025 7:00 AM;4010.61;1691.07;1762.45;6590.03;2749.15;83.43;0;6687.5;1192.5;2475.5;113;1541.5
Jul 20, 2025 7:00 AM;Jul 20, 2025 8:00 AM;3984.31;1650.34;1379.08;4597.08;9326.85;81.99;0;5829;1141.75;2352.25;415.25;1535
Jul 20, 2025 8:00 AM;Jul 20, 2025 9:00 AM;3851.07;1713.69;1169.36;2469.27;19434.84;79.95;0;4910;701.25;1899.25;382.5;1531.75
Jul 20, 2025 9:00 AM;Jul 20, 2025 10:00 AM;3690.65;1631.12;1352.48;1695.07;28307.57;83.12;0;3600.75;654;1470;11.25;1518.75
Jul 20, 2025 10:00 AM;Jul 20, 2025 11:00 AM;3518.9;1618.27;851.89;1718.62;34503.5;90.85;0;3467;533.25;1443.75;95;1514.75
Jul 20, 2025 11:00 AM;Jul 20, 2025 12:00 PM;3421.25;1591.65;554.86;2102.01;38341.01;90.35;0;3494;506.75;1472.75;52.5;1515.5
Jul 20, 2025 12:00 PM;Jul 20, 2025 1:00 PM;3340.05;1560.39;378.65;2740.45;40116.52;89.63;0;3472.5;521.5;1457.25;47.5;1518.5
Jul 20, 2025 1:00 PM;Jul 20, 2025 2:00 PM;3326.42;1557.35;311.96;3404.93;39563.78;89;0;3482.5;540.5;1463;16.25;1513.5
Jul 20, 2025 2:00 PM;Jul 20, 2025 3:00 PM;3312.79;1590.9;450.29;3516.96;37818.82;87.74;0;3499;526.5;1463.5;17.5;1526.25
Jul 20, 2025 3:00 PM;Jul 20, 2025 4:00 PM;3353.52;1587.13;904.15;3769.25;32631.19;87.04;0;3602;616;1500.75;20;1512.25
Jul 20, 2025 4:00 PM;Jul 20, 2025 5:00 PM;3465.3;1551.19;1188.38;4827.51;26439.63;86.51;0;4929;1045.25;1652.5;17.75;1514.75
Jul 20, 2025 5:00 PM;Jul 20, 2025 6:00 PM;3619.04;1719.52;1656.7;5079.58;19544.7;86.16;0;6697.5;2360.5;2222;79.75;1514.25
Jul 20, 2025 6:00 PM;Jul 20, 2025 7:00 PM;3947.94;2197.77;1807.97;5096.67;11285.58;86.6;0;8025.25;3499.75;3220.25;1132.75;1499.75
Jul 20, 2025 7:00 PM;Jul 20, 2025 8:00 PM;4253.68;2147.98;2052.02;6185.59;4787.16;85.32;0;9512.5;4183.75;3997;2244;1523.25
Jul 20, 2025 8:00 PM;Jul 20, 2025 9:00 PM;4355.02;2061.54;1944.03;7490.9;1294.27;84.09;0;9767.5;4199.25;4166;2175.25;1512.5
Jul 20, 2025 9:00 PM;Jul 20, 2025 10:00 PM;4286.36;2071.23;1616.56;9603.48;78.04;85.02;0;9889.25;4166;4527.75;1990.75;1513.75
Jul 20, 2025 10:00 PM;Jul 20, 2025 11:00 PM;4157.82;1914.55;1545.15;10648.52;11.32;86.11;0;9769.25;4215;4626.75;1288.25;1521
Jul 20, 2025 11:00 PM;Jul 21, 2025 12:00 AM;3970.78;1814.05;1431.69;12335.53;6.73;85.3;0;9255.25;3964;4577.25;454.5;1532
Jul 21, 2025 12:00 AM;Jul 21, 2025 1:00 AM;3745.65;1596.18;1474.97;11296.06;6.65;85.1;0;9083.5;3620.5;4113.25;84.75;1557
Jul 21, 2025 1:00 AM;Jul 21, 2025 2:00 AM;3689.67;1592.3;1334.97;10526.55;9.9;77.89;0;9020;3461.75;3959.75;184.75;1569
Jul 21, 2025 2:00 AM;Jul 21, 2025 3:00 AM;3672.51;1531.9;1042.18;9645;8.69;78.26;0;8802.75;3528.5;4111;78.25;1569.75
Jul 21, 2025 3:00 AM;Jul 21, 2025 4:00 AM;3677.33;1664.98;977.87;8539.63;5.53;79.01;0;8932;3503.5;4229.25;41.75;1549
Jul 21, 2025 4:00 AM;Jul 21, 2025 5:00 AM;3729.91;1730.68;1052.3;7974.99;6.29;79.34;0;9563;3663.25;4288.75;94.5;1576.75
Jul 21, 2025 5:00 AM;Jul 21, 2025 6:00 AM;3864.66;1742.79;951.22;6994.76;77.3;79.33;0;9819;3991.25;4524.75;422.5;1560
Jul 21, 2025 6:00 AM;Jul 21, 2025 7:00 AM;4196.71;1869.37;858.99;6424.4;1083.37;79.13;0;9948;4170;5127.75;2084.75;1465.5
Jul 21, 2025 7:00 AM;Jul 21, 2025 8:00 AM;4277.98;2073.77;710.43;5104.62;3349.95;81.16;0;9885;4174;5142.25;3712;1426
Jul 21, 2025 8:00 AM;Jul 21, 2025 9:00 AM;4163.7;2025.66;806.34;4009;6204.22;85.15;0;9799.75;4219;5035.75;3733.5;1429.75
Jul 21, 2025 9:00 AM;Jul 21, 2025 10:00 AM;3951.38;2004.78;997.68;3003.96;8758.79;84.03;0;9788.75;4166.75;4833.25;1614.75;1453.75
Jul 21, 2025 10:00 AM;Jul 21, 2025 11:00 AM;3764.04;2040.67;1189.7;2709.1;11240.12;85.69;0;9662.75;4207.75;4292;2325.25;1443.5
Jul 21, 2025 11:00 AM;Jul 21, 2025 12:00 PM;3651.61;1989.59;1260.44;3259.18;12948.03;86.01;0;9578.25;4336.5;3977.75;1174;1447
Jul 21, 2025 12:00 PM;Jul 21, 2025 1:00 PM;3496.56;1947.42;930.78;3589.92;14726.99;87.62;0;9064.75;4240.5;3564;686;1454.75
Jul 21, 2025 1:00 PM;Jul 21, 2025 2:00 PM;3422.97;1942.29;634.17;3880.29;17192.89;89.53;0;9059.25;4233.75;3318.25;163.75;1476
Jul 21, 2025 2:00 PM;Jul 21, 2025 3:00 PM;3399.58;1849.27;716.37;5175.05;19159.66;91.37;0;8965.5;3874.75;3163.5;142.75;1461.75
Jul 21, 2025 3:00 PM;Jul 21, 2025 4:00 PM;3459.65;1856.96;1126.67;6706.42;19214.95;90.58;0;9080.25;3913;2972.25;139.25;1455.5
Jul 21, 2025 4:00 PM;Jul 21, 2025 5:00 PM;3569.38;1931.25;1602.48;8924.43;16948.13;90.35;0;9450.25;4074.5;3147;123.25;1449.25
Jul 21, 2025 5:00 PM;Jul 21, 2025 6:00 PM;3768.8;2002.77;1823.38;10287.55;15010.45;91.01;0;9466.75;4061;3611.5;162.5;1488.25
Jul 21, 2025 6:00 PM;Jul 21, 2025 7:00 PM;4094.55;2140.49;1869.51;10408.43;10404.54;88.84;0;9440;4133;4055;888;1477.75
Jul 21, 2025 7:00 PM;Jul 21, 2025 8:00 PM;4372.53;2260.23;2065.72;9780.17;5080;90.04;0;9518;4260;5012.5;2695.75;1476.75
Jul 21, 2025 8:00 PM;Jul 21, 2025 9:00 PM;4493.62;2540.28;1666.9;8352.75;1350.98;90.1;0;9836.75;4317.75;5251.75;4594;1488.5
Jul 21, 2025 9:00 PM;Jul 21, 2025 10:00 PM;4501.79;2776.27;903.92;7394.21;111.01;91.23;0;9858;4298.5;5480.25;5024.5;1498.75
Jul 21, 2025 10:00 PM;Jul 21, 2025 11:00 PM;4369.6;2498.62;588.18;8079.83;17.29;91.74;0;9883.75;4159.25;5363.75;3079.25;1497.25
Jul 21, 2025 11:00 PM;Jul 22, 2025 12:00 AM;4106.66;2357.8;501.51;9282.07;8.06;91.91;0;9800.75;3886;4700;1103.75;1517.25
Jul 22, 2025 12:00 AM;Jul 22, 2025 1:00 AM;3884.53;2284.54;368.53;10039.72;7.91;92.47;0;9543;3346.75;3766.25;458.5;1506.75
Jul 22, 2025 1:00 AM;Jul 22, 2025 2:00 AM;3792.54;2081.72;266.63;11105.75;7.45;91.89;0;9509.5;3029.75;3143.75;138;1528.25
Jul 22, 2025 2:00 AM;Jul 22, 2025 3:00 AM;3725.23;2014.11;367.16;11715.25;5.56;91.51;0;9348.5;2951;2977.75;12;1531.5
Jul 22, 2025 3:00 AM;Jul 22, 2025 4:00 AM;3703.77;2057.48;499.59;12080.93;6.01;89.67;0;9351.5;2889.5;2967.75;99.25;1537.75
Jul 22, 2025 4:00 AM;Jul 22, 2025 5:00 AM;3759.97;2073.83;504.45;12287.99;7.62;89.73;0;9444.5;2978.25;2970.5;149.5;1519.75
Jul 22, 2025 5:00 AM;Jul 22, 2025 6:00 AM;3920.39;2186.22;493.57;12448.52;88.77;89.92;0;9456;3177.25;3099.5;491.25;1497.25
Jul 22, 2025 6:00 AM;Jul 22, 2025 7:00 AM;4203.86;2309.73;424.1;12738.95;1698.56;90.34;0;9622;3547.25;3375.25;1362;1511.25
Jul 22, 2025 7:00 AM;Jul 22, 2025 8:00 AM;4246.66;2357.18;305.33;11899.51;5722.02;89.57;0;9659;3643.75;3328.5;1563.75;1509
Jul 22, 2025 8:00 AM;Jul 22, 2025 9:00 AM;4052.08;2420.78;217.01;11352.78;11175.41;90.25;0;9537.5;3595.75;2736;1272.5;1524
Jul 22, 2025 9:00 AM;Jul 22, 2025 10:00 AM;3886.58;2500.83;117.35;11915.68;15410;89.15;0;8952.5;3408.5;2344.25;404.75;1518.5
Jul 22, 2025 10:00 AM;Jul 22, 2025 11:00 AM;3729.73;2506.43;113.67;12506.16;20504.55;89.91;0;8655.75;2975.5;2525.75;539.75;1511.5
Jul 22, 2025 11:00 AM;Jul 22, 2025 12:00 PM;3617.17;2195.74;287.93;13888.25;26019.36;90.97;0;6639;2084.25;2319.5;37.5;1523.25
Jul 22, 2025 12:00 PM;Jul 22, 2025 1:00 PM;3558.18;2112.94;951.97;15711.63;29502.04;91.86;0;4668.75;1840;1961.5;36.75;1521.75
Jul 22, 2025 1:00 PM;Jul 22, 2025 2:00 PM;3504.64;1967.64;1395.4;16655.71;30432.64;92.28;0;4448.5;1717.5;1883;33.25;1528.5
Jul 22, 2025 2:00 PM;Jul 22, 2025 3:00 PM;3503.93;2009.69;2015.25;16754.45;29871.19;87.84;0;4391;1693.75;1790.5;55.25;1534
Jul 22, 2025 3:00 PM;Jul 22, 2025 4:00 PM;3552.83;2053.65;2218.17;17453.5;27763.86;88.6;0;4376;1505;1621.75;77.5;1537.5
Jul 22, 2025 4:00 PM;Jul 22, 2025 5:00 PM;3641.25;2100.65;2188.46;18405.85;23065.19;88.87;0;4588.25;1229.5;1676;73.5;1546
Jul 22, 2025 5:00 PM;Jul 22, 2025 6:00 PM;3752.66;2161.34;2047.43;18137.37;17526.21;89.77;0;6521;1320;2015;43.25;1542.5
Jul 22, 2025 6:00 PM;Jul 22, 2025 7:00 PM;4027.83;2157.25;1981.91;16763.78;11153.04;89.48;0;8942.75;1513.75;2668.5;422.25;1571.75
Jul 22, 2025 7:00 PM;Jul 22, 2025 8:00 PM;4334.24;2314.33;1976.3;16010.18;5063.29;77.85;0;9784.25;1923;3451.25;2306.5;1554.25
Jul 22, 2025 8:00 PM;Jul 22, 2025 9:00 PM;4524.16;2365.88;2032.6;15941.33;1241.79;70.08;0;9838.5;2043.75;3923.75;3855.75;1572.5
Jul 22, 2025 9:00 PM;Jul 22, 2025 10:00 PM;4539.72;2325.55;2551.42;16891.49;63.88;70.92;0;9808;2013.5;3869.5;4048;1577.75
Jul 22, 2025 10:00 PM;Jul 22, 2025 11:00 PM;4419.27;2300.39;3041.97;18825.27;28.04;71.43;0;9281;1948;3793.75;3323.25;1569
Jul 22, 2025 11:00 PM;Jul 23, 2025 12:00 AM;4189.3;2113.64;3548.75;21585.56;7.43;72.82;0;8381.25;1494.25;3159.5;465;1550
Jul 23, 2025 12:00 AM;Jul 23, 2025 1:00 AM;3920.98;2195.13;3390.77;22895.65;12.47;72.62;0;8326.5;1633.5;2709;1035.5;1408.25
Jul 23, 2025 1:00 AM;Jul 23, 2025 2:00 AM;3829.26;2001.83;3297.42;24090.69;8.93;73.26;0;7701.25;1656;2674.5;391.75;1427.5
Jul 23, 2025 2:00 AM;Jul 23, 2025 3:00 AM;3794.83;1950.25;3136.42;24197.06;5.55;73.75;0;7551.5;1688.5;2625.75;37;1440.25
Jul 23, 2025 3:00 AM;Jul 23, 2025 4:00 AM;3761.6;1928.18;3116.94;23796.29;5.77;74.22;0;7224.75;1697;2743.75;21.5;1433.25
Jul 23, 2025 4:00 AM;Jul 23, 2025 5:00 AM;3804.9;1900.75;2933.87;23688.1;6.51;74.72;0;7437.75;1616.75;3037.25;7.25;1471
Jul 23, 2025 5:00 AM;Jul 23, 2025 6:00 AM;3932.17;1955.45;2956;23288.23;70.32;74.29;0;8508;1659.5;3267;306;1512
Jul 23, 2025 6:00 AM;Jul 23, 2025 7:00 AM;4224.16;2311.56;3877.5;23116.97;1640.31;73.66;0;8776.75;1862;3642.5;1171.5;1455
Jul 23, 2025 7:00 AM;Jul 23, 2025 8:00 AM;4278.89;2241.87;4596.49;22415.24;6060.5;70.64;0;8406.75;1906;4106.5;3311.75;1406.25
Jul 23, 2025 8:00 AM;Jul 23, 2025 9:00 AM;4094.6;2321.98;5097.9;21946.7;13138.64;68.72;0;8149.5;2109.25;3714;1127.5;1420.25
Jul 23, 2025 9:00 AM;Jul 23, 2025 10:00 AM;3845.73;2343.84;4839.51;21624.36;21192.51;68.86;0;7074.5;1541.75;2888.5;452.5;1442
Jul 23, 2025 10:00 AM;Jul 23, 2025 11:00 AM;3611.8;2042.04;4797.67;21106.81;27253.6;70.59;0;5009.5;1247.75;1904.75;153;1450.75
Jul 23, 2025 11:00 AM;Jul 23, 2025 12:00 PM;3530.65;2070.6;4478.51;21120.07;30547.63;69.62;0;4548.75;1235.75;1714;251.25;1444.75
Jul 23, 2025 12:00 PM;Jul 23, 2025 1:00 PM;3500.93;2005.98;4350.15;21315;31514.7;70.35;0;4675;1160;1743.25;199.75;1423
Jul 23, 2025 1:00 PM;Jul 23, 2025 2:00 PM;3483.27;2086.93;4288.42;20703.54;31624.44;71.09;0;5058.75;1139.25;1838;189.75;1418.75
Jul 23, 2025 2:00 PM;Jul 23, 2025 3:00 PM;3487.9;1943.13;4276.75;20231.29;31019.02;88.84;0;5541.25;1134.75;1825.75;159.75;1425.5
Jul 23, 2025 3:00 PM;Jul 23, 2025 4:00 PM;3547.22;2013.54;4409.73;19329.91;29373.07;91.08;0;5621;1083.25;1887;116.75;1432.75
Jul 23, 2025 4:00 PM;Jul 23, 2025 5:00 PM;3675.17;2049.65;3859.61;18234.43;25103.66;91.49;0;6042;1213.5;1925.25;128.75;1509.75
Jul 23, 2025 5:00 PM;Jul 23, 2025 6:00 PM;3825.91;2206.55;3345.53;17273.23;19112.14;90.76;0;7950.25;2434.25;2334;148.5;1406.25
Jul 23, 2025 6:00 PM;Jul 23, 2025 7:00 PM;4126.76;2291.99;3036.23;15391.57;11916.25;90.95;0;9512.5;3587;3403.5;622;1391.25
Jul 23, 2025 7:00 PM;Jul 23, 2025 8:00 PM;4410.79;2390.75;2653.37;12455.6;5603.03;90.4;0;10029.5;4415.75;4977.25;1166;1416.25
Jul 23, 2025 8:00 PM;Jul 23, 2025 9:00 PM;4568.58;2635.16;2504.25;9713.16;1404.58;91.08;0;10319;4982;6091;2986;1407.25
Jul 23, 2025 9:00 PM;Jul 23, 2025 10:00 PM;4581.04;2675.03;2164.03;8039.93;87.51;92.48;0;10508.25;5043.5;6430.5;3429;1419.75
Jul 23, 2025 10:00 PM;Jul 23, 2025 11:00 PM;4429;2436.04;2094.54;6986.65;12.2;93.16;0;10608.75;4980;6285.75;2023;1406.75
Jul 23, 2025 11:00 PM;Jul 24, 2025 12:00 AM;4188.03;2242.36;1995.71;6373.65;12.79;93.74;0;10586.25;4918;6152;678.5;1419.5
Jul 24, 2025 12:00 AM;Jul 24, 2025 1:00 AM;3926.69;2127.4;1639.86;5886.47;7.44;93.86;0;10248;4445.25;5787;138;1421
Jul 24, 2025 1:00 AM;Jul 24, 2025 2:00 AM;3822.31;1987.66;1326.24;5169.88;6.75;94.72;0;10307.25;4246.25;5693.5;100.75;1392.25
Jul 24, 2025 2:00 AM;Jul 24, 2025 3:00 AM;3661.3;1875.95;1131.76;4403.4;5.26;94.74;0;10324.25;4233.75;5630;270;1438.5
Jul 24, 2025 3:00 AM;Jul 24, 2025 4:00 AM;3621.05;1883.02;888.34;3941.56;7.5;95.12;0;10344.25;4317.75;5639.75;257;1445.5
Jul 24, 2025 4:00 AM;Jul 24, 2025 5:00 AM;3697.37;1921.01;953.11;3735.47;5.6;95.52;0;10360.75;4409.5;5702.75;410.75;1444.25
Jul 24, 2025 5:00 AM;Jul 24, 2025 6:00 AM;3858.09;1935.36;829.51;3746.7;116.33;95.38;0;10720.75;4321.75;5917;454;1425.25
Jul 24, 2025 6:00 AM;Jul 24, 2025 7:00 AM;4132.71;2236.59;633.61;3795.35;1543.24;95.15;0;10729.75;4746;6257.25;2173.25;1442.5
Jul 24, 2025 7:00 AM;Jul 24, 2025 8:00 AM;4179.13;2211.84;580.23;2852.07;4934.31;94.27;0;10731.5;4905.75;6430.75;2761.25;1430.5
Jul 24, 2025 8:00 AM;Jul 24, 2025 9:00 AM;4040.02;2175.35;590.4;1936.21;9873.24;93.79;0;10574.25;5048;6340.5;1545.75;1440.75
Jul 24, 2025 9:00 AM;Jul 24, 2025 10:00 AM;3762.32;2107.29;753.49;1485.21;15955.04;94.66;0;10359.25;4752.25;5797.75;838.75;1438
